ID_CLIENTE VALOR_PAGO HORAPAGO FECHAPAGO
188381152 50980.88 15:29:30 4-6-2016
938700356 56521.8 9:19:43 16-4-2016
641552758 38434.12 10:53:23 8-8-2016
897781123 67066.8 17:12:51 12-7-2016
699117626 15548.25 18:50:2 5-5-2016
899291762 37714.67 14:15:2 6-7-2016
305463999 29880.0 16:14:57 15-4-2016
476831348 23987.7 12:45:47 11-7-2016
378262174 121366.0 20:32:25 15-4-2016
976771785 25330.09 12:13:16 15-6-2016
352946993 37253.25 20:56:30 8-6-2016
764013444 52491.0 21:10:16 30-8-2016
988711785 24217.5 16:42:18 29-5-2016
276565936 70697.4 11:19:49 13-4-2016
940964926 45522.86 21:13:40 18-7-2016
943871305 18795.27 17:21:47 25-8-2016
81654257 35206.12 13:22:0 13-4-2016
726687657 30867.55 21:29:23 24-6-2016
522781145 27974.75 19:44:47 7-4-2016
956878888 53250.86 11:28:43 17-6-2016
13290950 23565.75 10:24:26 7-8-2016
104589104 27026.18 17:42:33 11-4-2016
745536637 24542.0 21:43:2 3-7-2016
305980798 33579.0 11:22:8 26-8-2016
281064503 38017.5 18:7:47 8-7-2016
960272512 34446.3 21:19:23 3-6-2016
655634204 59604.6 7:33:24 5-5-2016
530638605 52728.86 14:54:23 22-7-2016
861624892 64410.0 13:40:12 14-8-2016
469406952 19246.0 21:43:44 13-8-2016
920985775 23935.2 18:38:2 4-5-2016
853532589 26279.1 12:26:27 23-6-2016
460316416 273651.0 16:6:2 4-7-2016
920985775 23935.2 13:13:30 28-5-2016
943871305 18795.27 18:49:33 19-8-2016
259650655 58051.2 16:11:21 30-5-2016
175718637 43848.5 8:59:32 6-4-2016
36272816 32852.1 7:52:36 19-7-2016
650586950 55648.71 10:20:14 12-7-2016
297410728 31393.09 19:16:56 14-5-2016
34652472 31053.6 15:13:4 22-8-2016
104589104 27026.18 9:35:13 11-4-2016
900172677 47066.57 15:44:34 5-7-2016
302318452 39707.62 15:37:24 21-7-2016
296913860 63810.75 21:48:55 7-7-2016
707582085 36407.57 7:26:38 7-6-2016
874521832 42627.5 9:2:0 31-7-2016
553441146 69131.4 17:16:8 12-5-2016
389139276 25287.33 14:15:25 24-7-2016
296913860 63810.75 10:52:52 13-8-2016
305463999 29880.0 12:42:56 11-4-2016
276565936 70697.4 10:53:24 17-7-2016
302318452 39707.62 18:34:48 3-8-2016
410478872 28881.43 12:31:16 3-4-2016
640440716 27261.0 7:21:41 16-6-2016
561109566 22763.4 12:44:57 18-7-2016
129543927 33675.75 14:15:8 24-4-2016
122983070 51505.5 13:37:21 11-8-2016
460868759 36757.12 12:33:29 17-8-2016
969717552 32373.27 10:53:2 25-4-2016
123197691 25248.0 12:2:19 5-7-2016
785568134 54468.0 17:13:53 14-7-2016
507007420 23092.0 12:35:48 17-5-2016
406847535 75109.0 15:1:9 6-8-2016
241380343 139114.5 11:16:40 4-7-2016
978030139 23117.45 12:22:46 10-5-2016
185257771 45504.0 12:25:4 25-6-2016
273242047 32197.2 15:12:46 14-6-2016
342716648 34556.62 18:56:12 21-5-2016
185257771 45504.0 9:26:11 16-4-2016
179753477 30204.9 19:59:46 24-8-2016
156837155 40733.25 13:56:41 17-5-2016
252166373 26764.5 7:21:32 2-4-2016
982979761 39484.5 13:21:57 3-8-2016
861624892 64410.0 14:44:59 31-6-2016
348897668 23543.73 10:28:32 23-6-2016
537169150 39189.5 10:26:2 19-5-2016
970550504 30317.4 18:32:58 2-4-2016
707582085 36407.57 10:23:48 20-5-2016
14649719 19829.5 7:13:2 8-8-2016
448170058 34775.1 8:0:32 15-8-2016
969717552 32373.27 21:32:47 17-5-2016
825992848 24330.0 20:17:57 21-6-2016
273242047 32197.2 8:0:30 16-6-2016
650586950 55648.71 20:21:14 13-7-2016
785568134 54468.0 7:29:16 17-5-2016
380596688 77497.8 16:30:15 5-6-2016
542448786 35722.71 13:48:4 21-8-2016
940964926 45522.86 21:33:34 17-8-2016
596381290 28246.33 21:18:10 12-4-2016
122983070 51505.5 14:13:54 4-5-2016
273242047 32197.2 20:50:52 15-8-2016
686645356 29658.0 19:59:45 21-6-2016
970550504 30317.4 13:40:52 25-7-2016
988711785 24217.5 13:56:19 12-4-2016
609266062 64723.2 12:25:32 6-6-2016
940964926 45522.86 10:14:7 15-8-2016
812716020 23919.0 10:52:9 27-5-2016
524488624 50143.0 9:55:37 22-6-2016
650586950 55648.71 19:53:50 17-7-2016
134348792 20369.5 18:26:26 31-8-2016
624467998 26181.0 11:39:54 29-8-2016
920985775 23935.2 10:30:29 22-4-2016
993417775 47429.0 8:51:4 28-5-2016
856655617 24272.25 9:19:6 21-4-2016
609266062 64723.2 20:26:2 9-7-2016
978030139 23117.45 20:6:37 21-7-2016
342716648 34556.62 17:3:16 5-8-2016
584251904 54564.6 8:33:11 7-5-2016
677794287 42672.0 11:7:7 7-5-2016
159179846 22037.73 18:38:38 7-7-2016
179753477 30204.9 12:8:32 21-7-2016
599622970 24256.64 16:41:20 9-6-2016
935340252 25927.5 14:6:55 7-8-2016
764013444 52491.0 8:56:45 13-6-2016
777909525 32483.33 10:31:52 22-6-2016
825992848 24330.0 11:25:18 11-5-2016
816234555 112044.0 19:58:37 6-4-2016
297410728 31393.09 9:4:17 29-7-2016
943871305 18795.27 10:53:21 28-6-2016
649631912 37831.0 12:29:30 13-4-2016
389139276 25287.33 10:13:33 22-5-2016
641552758 38434.12 17:27:34 23-6-2016
156837155 40733.25 8:18:11 11-8-2016
780077761 36803.67 20:23:31 10-4-2016
410478872 28881.43 10:9:22 2-6-2016
920985775 23935.2 15:12:15 8-4-2016
159179846 22037.73 9:51:26 31-8-2016
226503092 34270.12 9:15:7 22-6-2016
454933185 51381.43 10:6:36 25-7-2016
252166373 26764.5 18:46:24 2-4-2016
37325183 35607.67 17:12:17 10-8-2016
34652472 31053.6 19:56:43 1-7-2016
129543927 33675.75 14:25:6 9-8-2016
843734302 107122.0 9:55:6 10-7-2016
978076332 46306.5 20:27:55 10-4-2016
857984126 52005.0 14:8:8 16-4-2016
175718637 43848.5 7:42:27 10-4-2016
993417775 47429.0 13:21:4 4-4-2016
558836795 34728.33 7:24:52 13-5-2016
348897668 23543.73 21:57:47 17-6-2016
699117626 15548.25 9:48:25 22-7-2016
861624892 64410.0 17:27:36 13-4-2016
249232509 29099.1 15:19:22 6-6-2016
570031242 83301.0 9:42:24 20-4-2016
674604134 24565.09 8:9:6 30-6-2016
36272816 32852.1 11:51:24 23-8-2016
302318452 39707.62 12:12:56 9-8-2016
667858938 46054.12 15:9:15 12-7-2016
780077761 36803.67 7:19:48 3-4-2016
298026398 26871.33 17:59:4 22-7-2016
861624892 64410.0 16:7:3 15-8-2016
655634204 59604.6 8:15:19 13-6-2016
27165538 27146.25 14:6:52 8-5-2016
406847535 75109.0 16:14:23 18-5-2016
14649719 19829.5 18:4:21 30-7-2016
618631646 28468.88 14:45:37 12-4-2016
85246458 26287.75 18:38:43 3-7-2016
104589104 27026.18 8:50:52 12-6-2016
976771785 25330.09 21:3:15 16-4-2016
494049656 24882.82 14:57:32 20-5-2016
348897668 23543.73 18:42:44 20-7-2016
886390481 47291.0 13:18:1 2-8-2016
935340252 25927.5 18:20:36 4-4-2016
667858938 46054.12 20:9:50 17-8-2016
935340252 25927.5 17:53:7 26-8-2016
927544264 36683.14 14:18:26 27-6-2016
469406952 19246.0 11:53:45 5-7-2016
853532589 26279.1 13:6:2 16-8-2016
249232509 29099.1 15:56:6 27-5-2016
899291762 37714.67 10:15:47 9-8-2016
446336083 25397.73 12:33:16 6-6-2016
907112592 24267.55 13:26:15 12-4-2016
85246458 26287.75 18:23:24 24-7-2016
935174101 42436.5 16:18:29 7-5-2016
816816751 38169.43 17:56:40 27-7-2016
780077761 36803.67 8:30:13 11-8-2016
983820238 35395.12 7:31:30 13-7-2016
134348792 20369.5 13:26:59 16-8-2016
542448786 35722.71 19:0:49 27-8-2016
618631646 28468.88 13:24:6 2-5-2016
649631912 37831.0 9:8:8 28-8-2016
370025220 26544.0 21:57:25 13-7-2016
159179846 22037.73 21:29:12 9-6-2016
852595217 28194.33 18:7:44 17-7-2016
104589104 27026.18 16:18:12 29-7-2016
646724574 43497.5 15:24:43 29-5-2016
130362238 41938.5 13:46:2 27-7-2016
863154562 33000.0 13:49:39 29-8-2016
179753477 30204.9 19:35:56 20-4-2016
446336083 25397.73 9:39:5 19-4-2016
907112592 24267.55 17:41:2 2-4-2016
281064503 38017.5 9:39:59 1-6-2016
154308667 22482.82 10:50:10 17-4-2016
445888697 31207.67 19:0:54 13-6-2016
624467998 26181.0 21:57:32 31-7-2016
636336754 30528.25 14:18:23 5-5-2016
159179846 22037.73 10:28:51 3-8-2016
359887841 90715.5 11:13:38 23-7-2016
85246458 26287.75 11:6:43 2-4-2016
874521832 42627.5 12:29:40 29-7-2016
159179846 22037.73 15:36:29 18-7-2016
130362238 41938.5 8:42:47 27-8-2016
635681712 42297.33 20:6:46 31-7-2016
54259237 35466.75 20:10:35 23-7-2016
899291762 37714.67 18:26:15 11-7-2016
263778187 48267.43 19:38:46 26-4-2016
777909525 32483.33 10:47:49 1-6-2016
95254148 41641.0 17:27:54 13-6-2016
699117626 15548.25 19:37:33 23-4-2016
322527202 22419.0 13:36:23 16-8-2016
348897668 23543.73 15:45:14 18-8-2016
378262174 121366.0 7:14:24 4-7-2016
978076332 46306.5 12:2:29 23-4-2016
348897668 23543.73 7:31:8 20-8-2016
745536637 24542.0 20:32:45 27-5-2016
624467998 26181.0 10:44:46 11-5-2016
970550504 30317.4 15:37:30 2-4-2016
273242047 32197.2 8:13:11 24-7-2016
129543927 33675.75 16:39:9 24-8-2016
281064503 38017.5 9:14:10 29-5-2016
281064503 38017.5 12:0:0 17-5-2016
255817939 35730.0 15:28:29 5-5-2016
470488374 115081.0 12:45:45 28-6-2016
976771785 25330.09 9:23:7 27-8-2016
380596688 77497.8 13:31:27 12-5-2016
983820238 35395.12 8:12:32 19-5-2016
737403418 38204.7 10:7:6 10-5-2016
34343833 40781.25 8:30:36 16-4-2016
252166373 26764.5 18:11:44 30-7-2016
348897668 23543.73 17:5:28 24-8-2016
179753477 30204.9 16:16:12 4-6-2016
970550504 30317.4 10:58:42 1-8-2016
465819686 35348.67 20:15:35 31-5-2016
863154562 33000.0 21:20:29 18-5-2016
780077761 36803.67 9:20:18 1-7-2016
969717552 32373.27 15:13:47 12-8-2016
737403418 38204.7 9:42:19 3-4-2016
853532589 26279.1 7:33:23 17-8-2016
863154562 33000.0 9:26:18 23-5-2016
649631912 37831.0 14:40:7 7-8-2016
969717552 32373.27 7:51:38 7-8-2016
460868759 36757.12 16:37:57 21-4-2016
935340252 25927.5 13:4:4 21-7-2016
995428027 23497.09 16:43:6 21-8-2016
55682784 26753.67 17:24:33 26-6-2016
333759523 35220.0 9:49:59 30-8-2016
154308667 22482.82 15:23:58 22-5-2016
469406952 19246.0 9:26:14 9-7-2016
322527202 22419.0 12:30:48 26-5-2016
445888697 31207.67 7:51:21 30-7-2016
943871305 18795.27 17:0:55 26-5-2016
995428027 23497.09 10:15:52 4-4-2016
249232509 29099.1 21:32:52 14-8-2016
599622970 24256.64 9:33:53 28-5-2016
85246458 26287.75 7:26:30 21-8-2016
36272816 32852.1 8:22:8 23-7-2016
599622970 24256.64 21:33:55 3-6-2016
899291762 37714.67 19:25:31 18-4-2016
677794287 42672.0 16:33:58 2-6-2016
624467998 26181.0 13:32:6 24-4-2016
348897668 23543.73 11:37:50 9-4-2016
333759523 35220.0 19:6:40 30-6-2016
995428027 23497.09 12:29:4 10-7-2016
872883605 23257.25 19:21:36 30-7-2016
252166373 26764.5 14:18:30 19-8-2016
249232509 29099.1 15:51:15 28-4-2016
978649796 28936.91 7:43:21 25-8-2016
927544264 36683.14 14:45:51 7-5-2016
899291762 37714.67 7:48:24 24-7-2016
856655617 24272.25 11:45:36 13-6-2016
179753477 30204.9 16:23:23 23-6-2016
677387640 44466.0 14:15:13 7-6-2016
677387640 44466.0 11:49:28 9-5-2016
262249447 25739.75 15:22:11 5-8-2016
154308667 22482.82 20:43:29 3-7-2016
162999178 25529.33 18:11:34 19-8-2016
843734302 107122.0 9:13:57 12-4-2016
976771785 25330.09 13:59:20 2-6-2016
122983070 51505.5 20:40:3 14-6-2016
996623439 28466.0 10:25:46 24-4-2016
348897668 23543.73 12:19:40 31-7-2016
616369142 31148.1 13:41:19 9-6-2016
352946993 37253.25 18:48:6 5-5-2016
686645356 29658.0 9:20:19 22-7-2016
14649719 19829.5 14:51:48 29-5-2016
448170058 34775.1 8:51:16 17-4-2016
448170058 34775.1 11:56:40 19-4-2016
816816751 38169.43 7:4:59 18-7-2016
596381290 28246.33 16:5:38 16-7-2016
134348792 20369.5 8:52:1 9-7-2016
856655617 24272.25 10:48:11 5-5-2016
380596688 77497.8 13:18:38 19-4-2016
825992848 24330.0 19:49:5 29-7-2016
910578967 36737.0 11:16:22 11-8-2016
976771785 25330.09 16:46:41 13-6-2016
853532589 26279.1 18:36:10 9-4-2016
262249447 25739.75 13:57:38 16-4-2016
465819686 35348.67 9:37:16 27-4-2016
993417775 47429.0 10:2:30 15-6-2016
476831348 23987.7 11:49:12 25-4-2016
252166373 26764.5 8:22:8 2-4-2016
745536637 24542.0 18:57:29 1-5-2016
899291762 37714.67 20:50:15 12-7-2016
996623439 28466.0 13:39:55 25-6-2016
699117626 15548.25 7:56:35 5-4-2016
561109566 22763.4 14:54:24 24-8-2016
812716020 23919.0 11:58:50 11-4-2016
447667670 47904.86 17:50:14 29-8-2016
359887841 90715.5 11:43:32 7-7-2016
37292591 22065.3 14:50:9 9-7-2016
333759523 35220.0 12:49:39 27-4-2016
302318452 39707.62 15:16:35 16-7-2016
446336083 25397.73 21:45:31 7-5-2016
910578967 36737.0 13:2:9 5-7-2016
737403418 38204.7 16:16:57 21-8-2016
27165538 27146.25 11:15:39 3-4-2016
262249447 25739.75 10:41:10 31-5-2016
465819686 35348.67 8:27:39 16-6-2016
907112592 24267.55 21:22:33 14-4-2016
273242047 32197.2 7:12:1 16-5-2016
398934813 23360.0 7:56:36 31-7-2016
954710357 50245.8 21:41:29 1-8-2016
34343833 40781.25 21:56:30 9-4-2016
733772303 21707.45 10:50:42 28-4-2016
154308667 22482.82 13:5:46 25-6-2016
558836795 34728.33 14:57:6 5-8-2016
154308667 22482.82 12:17:4 31-6-2016
104537961 22705.91 12:40:19 20-7-2016
852595217 28194.33 11:47:12 18-4-2016
249232509 29099.1 18:1:11 28-6-2016
699117626 15548.25 8:2:41 5-4-2016
445888697 31207.67 20:59:0 14-6-2016
302318452 39707.62 16:38:49 19-5-2016
900172677 47066.57 7:9:59 27-8-2016
872883605 23257.25 20:35:24 4-8-2016
616369142 31148.1 14:16:13 24-7-2016
856655617 24272.25 7:49:55 4-7-2016
935340252 25927.5 12:3:28 3-6-2016
460868759 36757.12 13:30:10 21-7-2016
699117626 15548.25 8:34:13 30-6-2016
27165538 27146.25 10:31:43 19-4-2016
818152109 51973.8 13:45:30 31-4-2016
765313223 30832.5 8:30:13 2-5-2016
294903465 68647.8 8:46:59 7-6-2016
333759523 35220.0 14:35:13 24-4-2016
699117626 15548.25 7:27:27 28-7-2016
745536637 24542.0 20:2:48 19-8-2016
745536637 24542.0 20:6:3 21-8-2016
733772303 21707.45 7:38:12 5-8-2016
677794287 42672.0 10:51:9 30-6-2016
812716020 23919.0 12:46:26 6-6-2016
982979761 39484.5 18:17:29 6-6-2016
322527202 22419.0 21:50:29 2-6-2016
54259237 35466.75 8:27:57 25-5-2016
677387640 44466.0 17:33:47 2-8-2016
448170058 34775.1 21:15:21 24-6-2016
924635414 56673.5 14:24:54 16-7-2016
910578967 36737.0 8:50:10 26-8-2016
907112592 24267.55 19:32:42 2-8-2016
856655617 24272.25 14:33:28 5-4-2016
179753477 30204.9 19:35:26 17-8-2016
337696452 22807.25 7:51:8 10-4-2016
764013444 52491.0 11:43:29 18-8-2016
635681712 42297.33 21:54:17 4-8-2016
960272512 34446.3 16:36:46 10-7-2016
677387640 44466.0 19:29:38 28-7-2016
85246458 26287.75 21:25:49 3-6-2016
249232509 29099.1 21:9:59 23-5-2016
370025220 26544.0 7:30:4 27-5-2016
733772303 21707.45 13:37:19 2-8-2016
262249447 25739.75 9:58:36 16-5-2016
983820238 35395.12 15:42:44 6-6-2016
818152109 51973.8 16:8:38 16-8-2016
596381290 28246.33 9:42:39 19-7-2016
995428027 23497.09 21:42:0 5-8-2016
27165538 27146.25 11:19:57 23-6-2016
764013444 52491.0 20:44:14 1-8-2016
85246458 26287.75 8:17:21 23-7-2016
322527202 22419.0 8:18:51 25-8-2016
322527202 22419.0 21:43:24 6-8-2016
558836795 34728.33 11:33:37 19-4-2016
818152109 51973.8 18:2:8 27-7-2016
686645356 29658.0 13:49:5 6-7-2016
733772303 21707.45 21:52:7 1-7-2016
558836795 34728.33 20:14:18 21-8-2016
818152109 51973.8 13:56:30 12-5-2016
677387640 44466.0 21:48:23 20-5-2016
812716020 23919.0 20:12:56 4-6-2016
935340252 25927.5 12:57:19 31-4-2016
460868759 36757.12 7:23:51 31-6-2016
812716020 23919.0 18:2:37 1-6-2016
104537961 22705.91 15:36:50 4-6-2016
995428027 23497.09 14:11:13 2-5-2016
322527202 22419.0 7:1:27 4-7-2016
935340252 25927.5 20:14:29 29-5-2016
273242047 32197.2 18:53:11 6-6-2016
273242047 32197.2 10:43:1 6-7-2016
943871305 18795.27 21:59:7 21-8-2016
920985775 23935.2 16:3:24 22-8-2016
410478872 28881.43 19:38:7 8-7-2016
596381290 28246.33 19:21:21 23-5-2016
636336754 30528.25 18:37:33 30-6-2016
446336083 25397.73 11:22:47 11-6-2016
920985775 23935.2 8:57:29 23-5-2016
983820238 35395.12 14:59:6 22-8-2016
995428027 23497.09 12:5:13 6-7-2016
252166373 26764.5 14:22:38 30-6-2016
255817939 35730.0 18:51:17 12-4-2016
924635414 56673.5 18:9:8 16-4-2016
596381290 28246.33 11:37:30 4-4-2016
699117626 15548.25 15:39:44 8-4-2016
255817939 35730.0 16:16:22 23-5-2016
370025220 26544.0 20:25:42 22-4-2016
863154562 33000.0 18:38:42 27-6-2016
636336754 30528.25 9:34:53 30-7-2016
863154562 33000.0 14:42:5 30-7-2016
636336754 30528.25 16:45:38 5-7-2016
337696452 22807.25 15:6:29 29-7-2016
446336083 25397.73 17:55:51 24-4-2016
27165538 27146.25 7:55:53 22-6-2016
398934813 23360.0 18:20:40 12-8-2016
636336754 30528.25 17:18:21 13-4-2016
777909525 32483.33 13:49:48 9-6-2016
777909525 32483.33 12:52:14 31-6-2016
686645356 29658.0 14:53:33 27-8-2016
252166373 26764.5 21:15:35 31-8-2016
337696452 22807.25 20:54:12 29-7-2016
764013444 52491.0 16:35:25 28-5-2016
255817939 35730.0 8:34:33 5-4-2016
852595217 28194.33 13:42:37 5-4-2016
856655617 24272.25 14:55:12 23-8-2016
872883605 23257.25 12:8:34 3-6-2016
852595217 28194.33 9:24:47 10-5-2016
995428027 23497.09 11:19:40 14-7-2016
699117626 15548.25 7:18:4 20-5-2016
446336083 25397.73 12:18:14 12-6-2016
154308667 22482.82 11:41:44 26-4-2016
333759523 35220.0 14:28:53 21-7-2016
255817939 35730.0 10:4:19 2-8-2016
982979761 39484.5 16:44:5 26-7-2016
924635414 56673.5 12:50:30 16-6-2016
27165538 27146.25 9:57:52 17-8-2016
636336754 30528.25 17:28:4 21-6-2016
154308667 22482.82 11:45:8 5-8-2016
322527202 22419.0 14:39:58 21-5-2016
27165538 27146.25 11:43:25 9-4-2016
900172677 47066.57 19:53:17 25-4-2016
635681712 42297.33 16:37:34 17-4-2016
635681712 42297.33 21:51:45 20-5-2016
699117626 15548.25 12:13:22 6-8-2016
410478872 28881.43 8:59:57 17-5-2016
255817939 35730.0 9:7:58 20-6-2016
764013444 52491.0 10:57:4 4-5-2016
978649796 28936.91 17:16:16 28-5-2016
154308667 22482.82 11:38:44 14-8-2016
255817939 35730.0 10:53:44 28-7-2016
154308667 22482.82 11:52:14 8-8-2016
910578967 36737.0 10:42:17 18-7-2016
255817939 35730.0 11:9:40 16-8-2016
322527202 22419.0 7:24:3 1-6-2016
924635414 56673.5 11:41:36 4-6-2016
699117626 15548.25 11:25:59 6-4-2016
322527202 22419.0 14:40:32 16-6-2016
852595217 28194.33 20:31:5 13-6-2016
370025220 26544.0 13:13:5 15-7-2016
410478872 28881.43 19:38:9 11-8-2016
924635414 56673.5 20:16:58 17-7-2016
852595217 28194.33 21:41:16 14-8-2016
154308667 22482.82 16:11:17 17-4-2016
154308667 22482.82 14:32:45 25-4-2016
370025220 26544.0 15:23:37 20-5-2016
635681712 42297.33 10:40:34 17-4-2016
370025220 26544.0 14:59:36 3-8-2016
27165538 27146.25 7:17:21 7-6-2016
370025220 26544.0 8:15:56 11-8-2016
27165538 27146.25 9:48:30 3-7-2016
635681712 42297.33 7:37:27 2-4-2016
635681712 42297.33 14:28:42 20-4-2016
978649796 28936.91 9:47:7 19-5-2016
978649796 28936.91 8:22:28 28-6-2016
635681712 42297.33 15:59:18 31-4-2016
978649796 28936.91 19:16:3 30-6-2016
978649796 28936.91 15:34:16 29-7-2016
