ID_CLIENTES ID_PRODUCTO HORACOMPRA FECHACOMPRA
954710357 9131 14:47:35 5-6-2016
428585639 6863 9:43:10 8-4-2016
428585639 1257 17:26:8 2-8-2016
952055933 6497 14:35:55 19-8-2016
383135310 7243 15:39:37 22-7-2016
524488624 9555 14:12:13 8-4-2016
916853305 3064 9:42:41 5-5-2016
943871305 6865 12:9:22 19-6-2016
898198206 2885 19:22:30 15-7-2016
621070327 3351 7:42:35 6-6-2016
874521832 1641 20:20:51 4-4-2016
134348792 9765 19:2:2 3-5-2016
95254148 5811 16:14:24 7-6-2016
325495892 3062 16:5:44 24-4-2016
457795714 5916 18:4:58 13-6-2016
780077761 4271 20:25:48 19-6-2016
774770034 8193 14:56:18 26-5-2016
787780386 6206 19:13:10 25-7-2016
176921728 1573 19:17:28 10-4-2016
837977101 3746 7:7:38 29-4-2016
619971072 6879 17:48:30 6-8-2016
819498998 2347 10:59:39 6-8-2016
111567748 3846 20:24:16 15-6-2016
814022397 4544 9:26:31 14-8-2016
15143964 2588 8:50:10 4-6-2016
416088463 4383 19:19:58 28-7-2016
874521832 4221 9:49:42 18-8-2016
360278518 3055 16:23:48 4-7-2016
469406952 8445 7:25:13 28-7-2016
410353269 9317 21:3:3 28-8-2016
3919365 7319 11:37:35 23-8-2016
30522615 8771 10:34:45 12-5-2016
856740877 7556 11:27:4 7-7-2016
887527347 3478 9:43:53 13-6-2016
923939346 4481 9:38:46 11-4-2016
417760592 6109 11:22:4 7-6-2016
703765028 3049 11:46:49 24-6-2016
960272512 8946 13:19:49 25-5-2016
768978534 5170 15:15:52 29-5-2016
104537961 7691 19:58:3 20-8-2016
732038119 8193 9:2:56 17-6-2016
333759523 8119 8:44:34 4-4-2016
13290950 7631 10:9:18 4-8-2016
852595217 6226 11:52:22 18-6-2016
885075047 4481 12:59:0 12-8-2016
372958696 6119 8:6:39 24-7-2016
537393749 8605 9:18:29 31-5-2016
577887086 3756 18:58:7 1-7-2016
956878888 9858 20:21:12 22-8-2016
722112534 7057 17:48:40 9-7-2016
460868759 6340 11:3:25 13-7-2016
131850356 9815 14:25:58 31-6-2016
27226581 9548 11:14:31 22-7-2016
348897668 5237 7:25:54 12-8-2016
811264095 5846 21:11:45 21-8-2016
921740715 5597 11:51:20 7-4-2016
428585639 6561 8:19:43 11-4-2016
759687092 1742 15:9:48 20-4-2016
854828102 2885 13:23:25 27-5-2016
532788298 4481 12:15:35 11-4-2016
852376705 5158 15:28:10 6-6-2016
179753477 8545 15:56:55 20-8-2016
635681712 1641 8:56:29 29-5-2016
119024900 7306 14:1:33 12-6-2016
273242047 5170 14:20:39 28-8-2016
158397838 5126 12:37:54 29-7-2016
140763639 1010 7:55:27 27-6-2016
37292591 4749 17:46:21 7-6-2016
347003257 3979 8:53:33 31-8-2016
667858938 1493 17:1:26 15-7-2016
822881739 6497 16:29:2 1-4-2016
589137258 3797 9:42:14 30-7-2016
952055933 6567 17:23:15 25-4-2016
427968857 3049 8:3:37 8-7-2016
259650655 9063 8:53:47 7-8-2016
976771785 1493 14:26:8 27-8-2016
37325183 7556 13:19:1 30-5-2016
437624957 8793 8:52:19 16-4-2016
923939346 9266 21:20:2 19-6-2016
266445609 9548 11:56:11 5-6-2016
138196873 4235 18:54:27 13-6-2016
437624957 9131 14:53:39 19-6-2016
121899525 5597 18:22:20 17-5-2016
360278518 8391 11:58:51 4-7-2016
715425137 5191 8:12:21 21-8-2016
620751123 5824 18:43:14 27-8-2016
79363998 3746 13:5:10 7-8-2016
641552758 4408 8:5:38 23-5-2016
940964926 1493 13:53:45 14-8-2016
812716020 2885 7:15:49 22-4-2016
938700356 8445 17:54:29 1-4-2016
667762060 7057 17:22:45 7-6-2016
348897668 6070 12:59:20 16-6-2016
982933297 8445 11:53:46 22-7-2016
11468720 3055 16:44:16 4-4-2016
289207111 5846 15:12:10 3-4-2016
168379389 8391 20:5:1 15-8-2016
852376705 4625 9:19:52 20-6-2016
599622970 1641 21:41:50 1-6-2016
229606785 6545 19:22:48 31-8-2016
684672149 6865 7:10:25 11-5-2016
806090411 6206 16:18:47 9-8-2016
518024185 9016 19:23:45 21-4-2016
853532589 4235 15:9:10 30-6-2016
83983974 1297 12:42:27 1-5-2016
55682784 3902 14:2:56 24-4-2016
259650655 6019 16:2:49 19-7-2016
538380517 8919 19:57:1 24-8-2016
914468156 4019 10:50:28 30-8-2016
633115998 5158 16:42:50 15-5-2016
729984981 3055 11:54:17 11-6-2016
280596776 8638 9:29:42 16-7-2016
383135310 9527 21:58:32 12-7-2016
325951979 7057 9:38:48 26-6-2016
308050897 5846 8:39:20 1-6-2016
54494282 1314 16:29:9 31-8-2016
84672662 2601 7:53:10 1-5-2016
697482391 8793 21:3:21 7-8-2016
263344609 8445 12:29:45 9-7-2016
522781145 2633 17:3:47 27-4-2016
111578518 2259 14:27:36 31-4-2016
166583289 6731 17:33:12 22-8-2016
167555857 3207 17:41:45 7-5-2016
197218548 2188 12:37:52 7-5-2016
119024900 8793 21:13:17 24-6-2016
527573582 8874 10:33:4 17-5-2016
716011114 5301 18:21:52 7-8-2016
874521832 2669 14:51:6 25-5-2016
197218548 7413 17:55:17 15-4-2016
733772303 3756 12:7:17 6-5-2016
69861755 5824 12:59:35 12-6-2016
492274431 9527 21:1:27 12-5-2016
714724048 4372 10:27:37 16-4-2016
166583289 3049 10:4:23 22-8-2016
266445609 9555 17:14:33 6-4-2016
470488374 4846 15:36:58 8-6-2016
280596776 7171 18:38:1 30-6-2016
558836795 6019 10:19:22 30-6-2016
441207332 4481 12:17:20 19-8-2016
995428027 7319 9:14:48 18-8-2016
688160722 9081 18:0:0 18-6-2016
995876190 8605 20:15:3 31-7-2016
598242496 5643 14:11:5 16-7-2016
518024185 4271 10:8:6 13-8-2016
140763639 1455 11:56:31 29-8-2016
422979991 9073 7:18:45 12-5-2016
472871874 5126 12:39:59 23-6-2016
69861755 2689 14:1:57 12-6-2016
479600520 6226 21:21:18 20-7-2016
229606785 3055 18:40:57 6-7-2016
263344609 1218 20:19:55 2-7-2016
914518310 6622 15:47:30 28-7-2016
652118007 6019 19:54:1 15-8-2016
584542546 2111 8:13:14 25-6-2016
51733832 1172 10:26:33 28-6-2016
923939346 3979 18:47:32 17-4-2016
55682784 8720 7:1:36 13-7-2016
398934813 9904 21:57:3 9-7-2016
861624892 3467 9:28:20 22-6-2016
966043795 2347 19:50:45 17-5-2016
510721647 6561 20:59:43 25-6-2016
966855654 5604 14:10:17 10-5-2016
157003269 8869 19:23:11 21-8-2016
812716020 4329 13:30:27 18-8-2016
359887841 9099 7:22:40 27-4-2016
891264501 8874 16:55:28 5-4-2016
510721647 5307 20:4:34 17-6-2016
995876190 2347 21:36:25 25-6-2016
618631646 4408 20:2:27 8-5-2016
246110039 4271 13:35:10 29-6-2016
244509074 3351 12:27:15 24-8-2016
527573582 8977 13:29:15 9-8-2016
162047625 4449 13:28:42 7-6-2016
289207111 2669 21:20:22 1-8-2016
167555857 6646 11:7:37 7-5-2016
411650789 8771 8:14:40 14-4-2016
537169150 1742 8:32:21 30-7-2016
167555857 3351 9:40:11 24-5-2016
960272512 3846 11:4:32 15-4-2016
441207332 1995 13:35:46 14-5-2016
460868759 6646 21:45:23 31-6-2016
764871238 1573 17:58:52 23-8-2016
208006972 6865 18:9:16 27-7-2016
89645969 9016 15:4:35 11-4-2016
792186887 6567 19:45:55 18-7-2016
76193898 5122 11:37:37 26-6-2016
456569200 8355 12:10:22 29-5-2016
53714374 2571 19:3:1 16-6-2016
816234555 2588 18:4:36 3-8-2016
14649719 3155 15:35:41 11-4-2016
907112592 6119 20:46:0 27-5-2016
728995345 4235 21:40:39 9-7-2016
435518953 7171 17:41:34 10-4-2016
633115998 8793 8:3:55 25-8-2016
297410728 5846 10:33:26 19-8-2016
382820573 7631 14:22:51 11-7-2016
232327282 6109 15:9:36 21-5-2016
131850356 1995 17:30:1 29-8-2016
617975535 6879 15:32:32 11-7-2016
818605792 8638 18:9:54 20-5-2016
630694025 7176 18:16:9 12-4-2016
974000779 8510 9:53:34 20-4-2016
557012457 9444 13:50:24 3-4-2016
37325183 7294 19:32:25 3-6-2016
272372549 4190 8:2:24 29-4-2016
941001255 5307 12:7:35 17-7-2016
598601133 4221 12:42:36 30-6-2016
508746586 4449 18:40:37 16-8-2016
929987158 4749 21:21:34 28-4-2016
837977101 8771 13:33:7 21-6-2016
572462874 9073 16:13:59 30-7-2016
260875067 1742 8:21:34 21-4-2016
885075047 1503 20:41:19 21-4-2016
822075465 7107 10:47:17 15-7-2016
674604134 4019 16:34:43 2-7-2016
764013444 2633 14:28:11 29-4-2016
380596688 7897 19:20:25 6-5-2016
822881739 8391 19:27:1 16-4-2016
512823354 1413 21:27:49 13-5-2016
75991501 7236 18:9:25 8-7-2016
822075465 9063 7:19:5 9-8-2016
688160722 8119 14:47:7 5-4-2016
697482391 3207 9:29:7 2-6-2016
69299210 3903 16:34:42 13-8-2016
447667670 6226 10:43:43 19-6-2016
428585639 4883 21:35:12 30-6-2016
454933185 1257 19:57:41 21-7-2016
460316416 7197 21:44:44 6-5-2016
806090411 7107 12:39:4 13-4-2016
854828102 4481 11:23:0 10-6-2016
134348792 6736 17:49:31 13-5-2016
310139635 7395 15:51:39 13-5-2016
548441076 3903 21:40:54 14-6-2016
706930802 5199 20:58:32 16-6-2016
387596345 7413 9:23:27 7-7-2016
226503092 6019 15:1:8 20-7-2016
406847535 7395 12:36:8 16-7-2016
616830009 3049 17:34:4 28-7-2016
476831348 2588 19:3:11 10-7-2016
851524601 1010 7:56:57 25-4-2016
132218319 8445 11:27:45 28-8-2016
179753477 8771 17:28:11 19-8-2016
406847535 1247 8:2:39 23-7-2016
129543927 2669 20:35:0 27-5-2016
211073236 8793 21:28:10 25-6-2016
892276049 7912 18:42:7 30-8-2016
650586950 9081 14:4:44 5-5-2016
872883605 3815 9:12:2 17-4-2016
553441146 9434 11:52:18 22-5-2016
621070327 5158 8:10:15 24-5-2016
132218319 8925 9:51:7 12-4-2016
342716648 1327 11:54:12 6-6-2016
742953713 7897 18:25:47 25-5-2016
927544264 7107 14:9:26 5-4-2016
616830009 2571 12:18:36 8-7-2016
132218319 8925 15:31:0 12-4-2016
818152109 4846 15:5:56 7-5-2016
456569200 1455 14:9:26 5-4-2016
382820573 4846 11:32:9 12-7-2016
246110039 3171 7:24:50 4-7-2016
518894000 3756 16:36:18 6-4-2016
940955863 8220 9:16:36 17-7-2016
822881739 8084 8:16:20 2-6-2016
561109566 3105 11:51:13 25-8-2016
586717466 5643 8:12:52 6-6-2016
785568134 2669 17:57:36 13-5-2016
910602459 9556 13:23:26 21-5-2016
479600520 8445 18:12:14 6-5-2016
256818021 8977 20:38:29 30-8-2016
509427215 8720 21:24:39 21-5-2016
333759523 7305 14:23:52 7-5-2016
650586950 8119 14:0:21 16-5-2016
420855802 7912 14:8:23 21-6-2016
660925908 5122 11:53:11 4-6-2016
416088463 2259 7:12:18 9-7-2016
780077761 1874 11:13:39 7-7-2016
715425137 7912 8:18:34 28-7-2016
764013444 2588 17:21:23 28-6-2016
15143964 9548 20:53:51 23-4-2016
488472566 4584 17:25:25 30-8-2016
324038869 9131 14:48:7 13-8-2016
54494282 3797 18:29:3 23-7-2016
11468720 1010 21:11:57 28-5-2016
302318452 8605 9:24:31 10-7-2016
111578518 3062 8:30:35 6-7-2016
204507111 7395 14:15:45 13-6-2016
518024185 6256 15:0:38 10-7-2016
850983377 4221 21:16:21 5-7-2016
633115998 1314 10:8:35 22-8-2016
861624892 9815 20:29:49 11-7-2016
660925908 1172 13:40:59 12-7-2016
895804797 6879 18:9:12 6-7-2016
906479030 7912 20:15:21 23-6-2016
232327282 3467 10:16:24 6-6-2016
380596688 9073 19:52:32 6-4-2016
162047625 9765 7:44:37 10-7-2016
660925908 3207 21:9:33 16-6-2016
970550504 5597 19:38:22 15-5-2016
974000779 7897 7:21:10 4-7-2016
929987158 6545 16:32:30 23-5-2016
557012457 8355 15:50:21 8-7-2016
389139276 5125 11:6:58 1-7-2016
952055933 6646 10:50:37 16-8-2016
465819686 5916 20:2:34 21-5-2016
613260978 7057 12:20:9 1-4-2016
494049656 6561 15:32:47 6-5-2016
329384197 6340 18:39:56 31-8-2016
419074655 8052 12:54:56 26-7-2016
488472566 6119 7:0:18 9-5-2016
309146476 5916 15:33:28 22-6-2016
135929715 1314 18:52:45 2-8-2016
596381290 8445 18:59:8 21-6-2016
402755145 2347 17:40:43 6-5-2016
577887086 5824 17:38:24 30-5-2016
736072241 9527 11:10:11 22-7-2016
121899525 9011 10:10:43 19-4-2016
621070327 5226 7:40:14 11-4-2016
457831680 6753 12:22:51 7-8-2016
14649719 9815 15:20:4 22-5-2016
745536637 2347 8:0:18 18-5-2016
740469066 7095 14:56:52 14-6-2016
694443933 1864 16:46:32 22-5-2016
822881739 5824 20:14:41 26-6-2016
856655617 4372 21:1:21 26-4-2016
835952330 5824 11:44:19 27-5-2016
710638287 6256 11:19:3 27-8-2016
501965937 1297 19:25:24 26-5-2016
732954929 5239 21:59:42 18-8-2016
621070327 1262 21:43:32 17-7-2016
686645356 4383 18:55:19 11-8-2016
818152109 1864 15:58:10 7-8-2016
333759523 6019 15:25:37 8-7-2016
726687657 6119 12:30:5 13-7-2016
688160722 9815 21:37:26 11-6-2016
880634370 3155 12:30:22 14-5-2016
733772303 2885 20:35:31 11-7-2016
928123820 7912 10:46:11 19-8-2016
427968857 6561 9:32:10 15-7-2016
910602459 9081 14:43:37 27-8-2016
818605792 8052 19:5:38 2-4-2016
409175985 5170 9:16:41 19-4-2016
646724574 9548 15:29:51 26-6-2016
67919554 7197 17:31:52 2-5-2016
470488374 6119 12:48:58 28-5-2016
356515542 9011 20:13:55 27-5-2016
326441278 1314 7:41:26 30-5-2016
256818021 8052 11:8:44 5-7-2016
457795714 2633 20:53:30 14-8-2016
30522615 4544 8:38:35 1-5-2016
925793987 3105 21:33:50 31-8-2016
993417775 7305 21:10:7 31-4-2016
140763639 7294 18:58:38 17-4-2016
348897668 7319 18:52:24 11-8-2016
69299210 6865 7:24:3 2-7-2016
416088463 7306 8:16:11 16-8-2016
235219253 2633 20:28:13 9-6-2016
93906401 1413 16:17:19 20-6-2016
684672149 3064 21:4:42 14-5-2016
856740877 4544 16:58:7 10-8-2016
544040500 7100 13:26:39 18-4-2016
83983974 6753 13:49:5 11-6-2016
465819686 1218 10:6:32 5-5-2016
92823931 9904 12:36:2 5-4-2016
928123820 1503 16:23:22 9-7-2016
417760592 7631 15:55:15 6-6-2016
37292591 4383 18:44:44 20-6-2016
954710357 5226 14:33:41 23-5-2016
154308667 8605 9:59:42 8-7-2016
298026398 9073 10:32:49 16-7-2016
822881739 5125 15:59:44 28-5-2016
774770034 7691 18:47:47 30-7-2016
259650655 6340 20:57:29 20-6-2016
686645356 1218 19:2:17 1-6-2016
864222275 1327 8:8:44 14-6-2016
785568134 3135 7:15:37 10-8-2016
76193898 1503 21:24:42 10-5-2016
542448786 5226 9:59:52 9-4-2016
448170058 8391 11:18:50 31-4-2016
457795714 3846 21:28:49 24-4-2016
641552758 6879 20:1:18 11-6-2016
61064435 1262 11:38:57 15-7-2016
166583289 9819 14:1:33 22-6-2016
958232470 8925 9:53:19 15-4-2016
966340097 3351 15:50:14 23-6-2016
736072241 1218 12:56:17 8-7-2016
507007420 3756 20:45:29 12-5-2016
570031242 8874 9:8:57 20-4-2016
263778187 1641 15:40:0 12-4-2016
996623439 4883 10:52:42 21-8-2016
548441076 5983 20:29:36 19-6-2016
263174066 9317 7:55:32 14-6-2016
342600107 9317 17:20:20 13-5-2016
798203400 8220 18:31:32 19-4-2016
359887841 6256 9:32:44 29-8-2016
996668478 8391 11:0:14 10-8-2016
925793987 7556 8:23:24 23-5-2016
280756754 6731 19:34:54 18-6-2016
664303436 1218 17:24:34 11-6-2016
421247354 9266 12:40:36 1-8-2016
119024900 8355 11:51:30 19-5-2016
756108933 1503 11:2:32 18-5-2016
858363696 2633 19:57:23 27-7-2016
441207332 4625 17:47:48 10-8-2016
921740715 3846 12:47:26 17-7-2016
787780386 4584 8:46:1 13-5-2016
226503092 4544 21:43:47 5-5-2016
710638287 6736 17:30:41 16-8-2016
74662918 9434 19:36:55 2-6-2016
737403418 2571 9:49:1 24-7-2016
716011114 9904 20:15:36 31-8-2016
940964926 4846 7:44:14 2-5-2016
324038869 3478 16:10:2 8-4-2016
857984126 8052 11:20:34 12-6-2016
27165538 6119 20:50:14 17-6-2016
179466460 4235 14:15:52 10-4-2016
837605868 1327 15:21:12 26-6-2016
498922959 7236 20:49:29 13-5-2016
874521832 9819 19:37:37 28-4-2016
729715582 9655 9:11:5 8-5-2016
131850356 9815 20:40:55 27-5-2016
342716648 2669 12:34:21 4-4-2016
641552758 4749 16:11:50 27-8-2016
235219253 8084 7:0:11 12-8-2016
294903465 1573 18:44:23 19-4-2016
134348792 1172 18:12:31 1-8-2016
570420800 3903 13:54:30 14-4-2016
305980798 7325 12:31:19 8-5-2016
504825762 5811 11:27:28 1-4-2016
359887841 8638 15:39:43 6-5-2016
409175985 9556 20:15:3 6-5-2016
978076332 4211 17:45:33 11-4-2016
448170058 5916 7:19:36 7-4-2016
349003500 2689 13:39:40 13-7-2016
686645356 4211 14:57:39 15-6-2016
69861755 7897 9:6:50 18-8-2016
853532589 1413 17:28:51 27-4-2016
40096693 8605 10:25:58 13-4-2016
81654257 8220 13:58:51 13-8-2016
512823354 9266 10:26:11 27-7-2016
342600107 1218 17:25:44 7-7-2016
892276049 8084 8:49:56 27-4-2016
54494282 4019 16:52:10 31-6-2016
422979991 2669 7:50:54 14-5-2016
419074655 8793 9:4:33 4-8-2016
966340097 6206 10:18:5 27-6-2016
456569200 8605 15:17:9 20-7-2016
895804797 5191 18:43:40 18-8-2016
617975535 7737 19:53:40 17-6-2016
764871238 5226 19:47:25 8-4-2016
2743878 3055 19:48:41 11-8-2016
954710357 4408 19:35:7 25-6-2016
469406952 6561 19:14:54 25-8-2016
383135310 9444 14:29:18 3-4-2016
437624957 1172 18:11:10 25-4-2016
179753477 6865 12:54:54 29-4-2016
407967780 8084 13:55:53 9-6-2016
765313223 3979 15:53:36 23-6-2016
67550462 4185 8:8:35 21-4-2016
131850356 1874 9:40:11 6-5-2016
618631646 9527 16:21:8 3-5-2016
785568134 9131 9:19:49 20-8-2016
264533025 3746 10:7:43 10-5-2016
470488374 3062 12:49:41 29-8-2016
525027948 9527 17:25:4 3-5-2016
837605868 2426 14:6:22 25-6-2016
649631912 5604 10:47:54 16-7-2016
507007420 9765 10:36:31 19-6-2016
153671046 3152 15:36:33 27-4-2016
886165738 9131 15:25:33 29-7-2016
356515542 6206 12:41:39 20-7-2016
655634204 7197 12:34:52 22-4-2016
996623439 6622 9:9:38 27-5-2016
475819103 4372 10:30:49 11-7-2016
871145392 1573 15:29:0 6-5-2016
540039024 8919 9:44:59 14-5-2016
835952330 5226 19:25:30 2-6-2016
135991380 8220 19:48:43 20-7-2016
982933297 3593 17:43:11 4-7-2016
475819103 6119 7:59:16 9-5-2016
584251904 7912 8:25:49 16-8-2016
122983070 7198 15:10:38 3-5-2016
843477294 6109 11:51:30 22-5-2016
84672662 1573 13:45:27 15-7-2016
158397838 4749 21:44:54 25-7-2016
60949477 6019 21:49:8 3-7-2016
352946993 7631 10:23:15 24-8-2016
359887841 5983 14:34:7 10-5-2016
305980798 6879 10:45:59 31-5-2016
843477294 6497 17:32:56 6-5-2016
138196873 9073 7:6:59 19-5-2016
523970465 3139 9:2:50 19-4-2016
502387653 6497 16:45:18 17-6-2016
445888697 4190 17:48:0 4-4-2016
272372549 8793 21:57:28 30-8-2016
921740715 3062 19:8:36 19-4-2016
204507111 3207 15:26:16 9-5-2016
37644902 7325 20:3:56 15-8-2016
454933185 7197 7:31:52 20-7-2016
456569200 3049 21:19:14 29-4-2016
360278518 6863 10:56:31 2-6-2016
95345995 6070 20:28:46 11-5-2016
69299210 3815 8:27:2 19-5-2016
966340097 2188 21:31:54 17-8-2016
805448701 3903 13:39:47 10-8-2016
378262174 8925 17:25:40 9-7-2016
341945624 3903 18:12:53 17-8-2016
871145392 7737 19:50:59 27-8-2016
930016604 3155 16:35:20 19-7-2016
422979991 5170 17:26:28 30-7-2016
706930802 6865 13:53:58 15-8-2016
914518310 8391 13:2:25 12-5-2016
352946993 6206 10:48:19 2-8-2016
993417775 7236 8:36:38 14-5-2016
502387653 7176 7:56:33 24-4-2016
785568134 6736 18:32:46 2-7-2016
895804797 7912 14:7:40 28-8-2016
978030139 1010 14:10:3 30-8-2016
460868759 7305 8:29:3 19-8-2016
20984665 4019 9:12:27 2-5-2016
76343717 8771 9:27:52 7-4-2016
798395644 7095 15:8:55 4-4-2016
111578518 7305 10:2:23 26-7-2016
916853305 9019 13:3:14 9-8-2016
887527347 4019 12:28:25 12-4-2016
714724048 6863 17:29:8 13-6-2016
768978534 6753 11:55:6 7-5-2016
104487583 6019 15:37:0 31-5-2016
212344405 1995 8:35:39 26-6-2016
726687657 6019 16:56:45 13-5-2016
983926536 1742 10:34:6 6-6-2016
246110039 7306 10:23:38 10-5-2016
407967780 8469 17:49:48 9-5-2016
475819103 9317 14:47:45 4-5-2016
143712451 1413 10:14:58 28-5-2016
734991030 4329 8:37:43 18-8-2016
969717552 8638 16:12:43 29-6-2016
710876312 6561 13:21:29 29-5-2016
272372549 5824 13:14:45 22-5-2016
419074655 2885 16:56:54 22-7-2016
378262174 2188 15:40:32 23-7-2016
716011114 4221 12:47:53 19-7-2016
707582085 4211 10:51:3 26-5-2016
910578967 7306 12:5:21 19-4-2016
710638287 5158 10:20:16 14-7-2016
613260978 6179 7:10:2 17-4-2016
273242047 6622 21:49:8 9-4-2016
447667670 7197 17:30:31 25-6-2016
349003500 7395 21:3:20 20-6-2016
131850356 7243 13:16:50 15-4-2016
816234555 8193 20:17:33 26-5-2016
544015698 6206 16:5:6 22-5-2016
398934813 9444 15:7:6 24-5-2016
387596345 2259 12:52:38 26-7-2016
270148450 7107 13:4:43 15-5-2016
652118007 4883 16:43:21 11-8-2016
348897668 6179 12:31:51 11-6-2016
557012457 8391 16:35:53 17-6-2016
974000779 1413 16:33:4 9-6-2016
616830009 7912 7:44:57 23-6-2016
504825762 9081 15:25:45 8-6-2016
420855802 2111 16:15:18 10-6-2016
906479030 1503 13:6:35 13-4-2016
37325183 3846 12:53:27 31-4-2016
633115998 2885 7:55:37 16-7-2016
280756754 5811 15:3:57 31-5-2016
966043795 8084 7:37:46 12-8-2016
857984126 3207 19:7:36 24-4-2016
382820573 4449 9:53:10 21-6-2016
969717552 8946 13:0:46 27-4-2016
122983070 2669 20:35:42 19-8-2016
856655617 4883 12:46:34 15-5-2016
527573582 2347 17:9:2 28-7-2016
738182856 5237 13:19:35 6-6-2016
516618976 2259 14:14:12 8-7-2016
565427280 7306 7:19:44 6-4-2016
660925908 5643 10:47:12 4-5-2016
50662782 2601 7:6:6 18-6-2016
900172677 5604 9:54:8 8-7-2016
516618976 1641 19:36:53 21-6-2016
159179846 7894 12:37:12 21-6-2016
392142738 4221 16:47:28 11-4-2016
924635414 9858 20:32:34 23-5-2016
104487583 8391 8:10:55 16-4-2016
130362238 3902 19:15:49 17-6-2016
226503092 4329 13:0:4 15-4-2016
447667670 8874 12:2:46 21-6-2016
924635414 9556 13:2:1 26-8-2016
667762060 7095 18:53:21 18-5-2016
158397838 2633 8:36:5 7-8-2016
914468156 5643 17:51:50 27-4-2016
785568134 8793 9:7:55 24-7-2016
982979761 1172 20:54:5 6-8-2016
682450428 6179 7:14:48 30-6-2016
722112534 3756 17:18:11 23-5-2016
42704401 8869 10:29:12 23-7-2016
60949477 5846 17:0:16 31-6-2016
910602459 3593 16:51:23 25-5-2016
785568134 2259 17:25:21 3-5-2016
498922959 8977 15:58:16 18-6-2016
983820238 9765 19:4:8 18-8-2016
887527347 4883 19:15:37 21-6-2016
276565936 7631 9:8:29 4-6-2016
921740715 3155 9:49:19 8-7-2016
450042786 3049 13:28:37 1-4-2016
262249447 2111 9:39:41 28-7-2016
475819103 2689 15:58:49 9-4-2016
617975535 3746 11:36:42 17-7-2016
295826813 5191 13:29:41 27-6-2016
814022397 3809 10:49:39 20-6-2016
952055933 7107 18:15:0 7-5-2016
726687657 5191 9:25:25 24-4-2016
276565936 2633 19:46:12 17-6-2016
37325183 7691 8:5:18 28-6-2016
573886783 8946 10:42:3 25-4-2016
95254148 9073 12:17:51 29-8-2016
677387640 1589 9:18:46 10-6-2016
935340252 6340 7:12:34 31-8-2016
538380517 3903 10:42:24 13-8-2016
402755145 7319 19:51:6 11-6-2016
966855654 8605 20:2:23 2-7-2016
249232509 2669 12:30:22 27-5-2016
710876312 9556 7:25:7 15-7-2016
697482391 3979 17:12:13 4-7-2016
469406952 9011 16:55:38 2-7-2016
518024185 5170 20:25:37 14-5-2016
108517504 3155 14:9:12 21-7-2016
577887086 5191 16:4:45 15-7-2016
988711785 1827 10:18:40 1-8-2016
899291762 7724 20:37:38 29-7-2016
996668478 2426 18:47:57 6-8-2016
976771785 6753 15:35:2 5-8-2016
61064435 6256 9:3:32 24-5-2016
710638287 8874 9:21:15 22-6-2016
630694025 7096 19:11:55 24-4-2016
738182856 2588 7:2:4 27-7-2016
700394232 3135 15:38:30 13-6-2016
818152109 5122 9:27:5 19-5-2016
851524601 3064 16:4:13 27-4-2016
733772303 6736 7:30:22 31-6-2016
197218548 8193 20:4:44 1-8-2016
995876190 7305 15:34:41 9-5-2016
822881739 9019 21:3:48 17-5-2016
135929715 5191 21:36:49 7-7-2016
465819686 2601 15:18:41 25-6-2016
92823931 6863 12:39:25 7-8-2016
445888697 6226 16:46:19 26-8-2016
435518953 5301 13:21:34 11-5-2016
153671046 6736 21:25:38 11-8-2016
244509074 8220 10:13:48 28-5-2016
996668478 1218 11:29:40 31-8-2016
197218548 7236 7:18:15 21-7-2016
273242047 5916 14:33:54 15-5-2016
710638287 7691 19:5:56 9-5-2016
263778187 7395 7:55:40 19-6-2016
983926536 7305 11:46:53 26-5-2016
921740715 9019 10:11:59 1-8-2016
845999139 1314 21:21:48 23-6-2016
81654257 1641 19:23:35 1-7-2016
920985775 7294 19:3:36 15-5-2016
609266062 3756 17:28:42 31-7-2016
167555857 8869 11:59:0 17-8-2016
53714374 1262 17:28:49 25-5-2016
573886783 8874 21:52:23 21-4-2016
83983974 6622 11:3:48 7-8-2016
244509074 5643 15:59:12 25-5-2016
494049656 8919 18:13:48 5-5-2016
53714374 7556 14:30:41 29-6-2016
655634204 4372 21:48:53 31-4-2016
189548986 4449 17:6:14 28-4-2016
419400527 6736 10:47:51 21-8-2016
457795714 6226 8:43:46 7-6-2016
636336754 1247 17:21:23 28-6-2016
620751123 5170 11:4:29 21-6-2016
89645969 3105 10:57:9 26-4-2016
641552758 7325 17:13:30 15-4-2016
325951979 6340 7:57:19 4-4-2016
544040500 6753 21:29:18 29-5-2016
892276049 6865 21:47:54 30-4-2016
837605868 9266 10:17:3 27-4-2016
305980798 5846 13:31:40 25-8-2016
655634204 8119 18:2:39 31-5-2016
522781145 3903 11:35:5 17-5-2016
121779435 2689 9:11:0 26-5-2016
477528259 1827 14:11:53 2-6-2016
419074655 9073 17:13:36 16-5-2016
707582085 7057 14:42:27 14-7-2016
235219253 9765 20:20:40 7-6-2016
281064503 8220 12:6:0 11-8-2016
624467998 6545 21:51:16 21-8-2016
27226581 6863 15:41:59 28-7-2016
935174101 9019 19:22:38 12-7-2016
108517504 9548 12:13:35 20-6-2016
825992848 9556 14:40:1 31-4-2016
792186887 5226 19:23:35 27-7-2016
85246458 4329 10:2:43 4-7-2016
886165738 1172 17:20:22 1-7-2016
636336754 7197 18:32:49 3-6-2016
308050897 1297 7:47:31 3-4-2016
